,ObjectId,Country,Technology,Energy_Type,Unit,CTS_Full_Descriptor,F2000,F2003,F2005,F2007,F2009,F2010,F2012,F2014,F2016,F2018,F2020,F2021,F2023
1497,1498,Portugal,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",168.0,496.0,1773.263,4036.708,7576.963,9181.572,10259.778,12111.395,12474.096,12616.584,12298.663,13215.614,49763.19554529796
1498,1499,Portugal,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",83.0,268.0,1064.0,2201.0,3326.0,3796.0,4411.552,4856.556,5124.103,5172.359,5122.259,5427.326,5617.139
1499,1500,Puerto Rico,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,6.9,10.6,9.4,13.6,49763.19554529796
1500,1501,Puerto Rico,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,2.4,2.4,4.8,4.8,4.8
1501,1502,Puerto Rico,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",21693.999,23817.804,24821.386,24516.817,22868.999,23086.688,22186.8,20719.2,20256.9,17218.9,18312.3,18710.78,49763.19554529796
1502,1503,Puerto Rico,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",4286.0,4740.4,4751.3,4751.3,5094.7,5259.4,5259.4,5259.4,5263.4,5263.4,5407.7,5421.7,5597.3
1503,1504,Puerto Rico,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",119.501,119.501,140.39,119.501,119.501,91.0,86.4,81.2,71.2,38.2,50.5,39.708,49763.19554529796
1504,1505,Puerto Rico,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1
1505,1506,Puerto Rico,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,3.292,42.118,113.071,290.561,311.826,563.071,678.76,49763.19554529796
1506,1507,Puerto Rico,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,4.54,43.51,78.697,243.603,305.394,381.033,487.56,955.187
1507,1508,Puerto Rico,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,0.918,15.2,218.2,193.2,107.8,142.7,165.69,49763.19554529796
1508,1509,Puerto Rico,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,98.4,99.0,99.0,99.0,99.0,99.0,99.0
1509,1510,Qatar,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,9.541,101.814,122.776,134.525,134.388,134.388,49763.19554529796
1510,1511,Qatar,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,19.0,19.0,19.0,19.0,19.0,19.0,19.0
1511,1512,Qatar,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",9134.0,12012.0,14396.0,19462.0,24158.0,28144.0,34788.0,38693.0,42307.0,47913.0,49259.0,51641.0,49763.19554529796
1512,1513,Qatar,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2248.0,2676.0,2829.0,3164.0,6001.0,8751.0,8786.0,8791.0,8559.0,10579.0,10579.0,10576.0,10574.0
1513,1514,Qatar,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,1.094,6.506,8.364,8.364,8.364,8.364,49763.19554529796
1514,1515,Qatar,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,0.667,3.967,5.1,5.1,5.1,5.1,805.1
1515,1516,Réunion,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",261.0,232.0,261.0,238.0,284.3,276.6,276.7,264.3,261.2,211.3,240.5,240.0,49763.19554529796
1516,1517,Réunion,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",23.0,23.0,32.0,42.0,44.0,44.0,44.0,44.0,46.4,87.4,87.4,87.4,86.24
1517,1518,Réunion,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",937.0,1216.0,1499.0,1551.0,1766.8,1787.3,1837.7,1915.3,1938.1,1880.9,2858.4,2219.8,49763.19554529796
1518,1519,Réunion,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",272.4,320.4,355.0,396.0,428.0,428.0,465.2,459.0,459.0,459.0,459.0,459.0,454.36
1519,1520,Réunion,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",560.0,630.0,510.0,658.0,531.0,541.5,488.0,425.8,464.5,601.4,423.4,357.9,49763.19554529796
1520,1521,Réunion,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",120.6,120.6,120.6,120.6,120.6,133.4,133.4,133.6,133.2,133.3,133.3,134.3,134.3
1521,1522,Réunion,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,0.3,2.798,20.5,76.1,190.4,235.901,259.501,253.301,257.681,269.881,49763.19554529796
1522,1523,Réunion,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,0.526,5.8,42.5,89.3,153.0,167.001,186.401,190.401,207.501,224.501,238.901
1523,1524,Réunion,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,0.3,11.802,15.5,16.9,18.2,15.7,18.5,12.8,13.5,4.3,49763.19554529796
1524,1525,Réunion,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,10.45,14.83,14.83,14.83,14.83,14.83,16.5,16.5,16.5,16.5,15.1
1525,1526,Romania,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,3.0,6.0,35.0,10.0,111.0,212.0,505.0,531.0,437.13,546.537,652.799,49763.19554529796
1526,1527,Romania,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",251.0,73316.29718480773,75952.75845279678,15.0,78257.91501984854,20.0,35.0,94.0,123.0,141.357,165.365,140.417,184.582
1527,1528,Romania,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",31326.0,36673.0,33644.0,37960.0,30436.0,28696.0,32382.0,26398.0,26340.0,26871.343,19541.735,21509.231,49763.19554529796
1528,1529,Romania,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",9749.0,10000.0,11954.0,11999.0,11675.0,11618.0,11910.0,11228.0,10914.0,10880.074,7959.377,6174.983,5747.994
1529,1530,Romania,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",14778.0,13259.0,20206.853,15965.963,15533.897,19882.884,12066.36,18804.575,18028.227,17664.206,15381.243,17411.941,49763.19554529796
1530,1531,Romania,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",6120.0,6248.0,6289.0,6331.0,6358.0,6382.0,6456.0,6521.0,6642.0,6609.153,6560.797,6570.697,6574.129
1531,1532,Romania,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.025,0.036,7.998,1615.991,1819.742,1771.027,1733.375,1703.35,49763.19554529796
1532,1533,Romania,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.1,0.1,41.0,1293.0,1372.0,1385.911,1382.63,1394.013,1917.02
1533,1534,Romania,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,0.227,2.524,9.069,306.348,2639.875,6200.91,6590.0,6322.219,6945.462,6575.55,49763.19554529796
1534,1535,Romania,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,1.0,3.0,15.0,389.0,1822.0,3244.0,3025.0,3032.258,3012.527,3014.958,3087.202
1535,1536,Russian Federation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",22.0,42.0,41.0,14.0,33.0,36.0,45.0,32.0,32.0,72.517,393.0,393.0,49763.19554529796
1536,1537,Russian Federation,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1241.43,1262.83,1266.83,1262.83,1234.15,1197.15,1197.15,1370.0,1370.0,1372.5,1372.5,1372.5,1372.5
1537,1538,Russian Federation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",619949.345,641163.06,662767.616,710596.056,690432.056,737750.767,770546.739,769744.868,767121.04,705947.943,643462.015,634104.332,49763.19554529796
1538,1539,Russian Federation,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",146670.0,147955.0,149915.0,153335.0,153800.0,151114.0,157845.0,182465.0,185912.7,186235.611,187081.0,186886.07,185801.0
1539,1540,Russian Federation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",164875.912,156634.496,173770.248,178369.884,175652.052,167951.852,166697.012,176546.733,185794.112,192355.683,213500.915,215098.858,49763.19554529796
1540,1541,Russian Federation,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",43449.0,44338.0,45033.0,46091.0,46651.0,46773.0,48533.0,50116.0,50250.0,50578.5,51398.125,51398.125,50571.0
1541,1542,Russian Federation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,0.1,0.9,7.13,79.262,380.9,1683.4,1885.5,49763.19554529796
1542,1543,Russian Federation,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,0.01,0.093,5.0,76.32,535.32,1427.82,1661.02,2170.12
1543,1544,Russian Federation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",2.0,9.0,7.0,7.0,4.0,4.0,5.0,5.0,6.0,231.9,1240.9,3311.3,49763.19554529796
1544,1545,Russian Federation,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",3.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.9,51.9,945.3,1955.0,2517.75
1545,1546,Rwanda,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.8,1.0,1.173,1.94,2.013,2.306,1.936,2.022,1.876,1.97,1.943,1.943,49763.19554529796
1546,1547,Rwanda,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1.1,1.1,1.1,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835
1547,1548,Rwanda,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,130.272,122.95,149.058,168.837,211.228,266.262,367.162672,395.436672,364.311672,426.763,49763.19554529796
1548,1549,Rwanda,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2.64,2.64,15.14,30.14,53.74,53.74,53.74,53.74,114.14,114.14,114.14,114.14,149.14
1549,1550,Rwanda,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",105.207,117.807,99.447,122.769,161.274,191.692,272.12,296.226,330.954,336.366,522.284,557.147,49763.19554529796
1550,1551,Rwanda,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",40.06,40.06,40.06,40.16,40.16,49.65,56.17,66.12,98.131,98.131,118.817,118.817,124.157
1551,1552,Rwanda,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,0.124,0.363,0.324,0.608,6.787,18.602,25.153,33.836,35.81,49763.19554529796
1552,1553,Rwanda,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,0.25,0.25,0.25,0.463,10.235,12.121,18.544,23.646,25.005,26.319
1553,1554,Saint Barthélemy,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",73.321,73.321,73.321,73.321,73.321,94.3,99.2,103.6,117.3,100.66,121.087,132.031,49763.19554529796
1554,1555,Saint Barthélemy,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",18.6,18.6,18.6,18.6,18.6,18.6,18.6,34.2,34.2,34.2,34.2,34.2,39.2
1555,1556,Saint Barthélemy,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.041,0.041,0.066,0.066,49763.19554529796
1556,1557,Saint Barthélemy,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.024,0.024,0.043,0.043,0.062
1557,1558,Saint Pierre and Miquelon,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",39.0,41.828,41.7,42.8,44.1,44.367,42.64,48.35,48.472,50.869,51.206,50.703,49763.19554529796
1558,1559,Saint Pierre and Miquelon,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",26.2,26.2,26.0,26.0,26.0,26.2,26.2,26.2,25.2,26.2,26.2,26.2,26.2
1559,1560,Saint Pierre and Miquelon,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.6,0.7,0.7,1.559,0.81,1.05,0.87,0.03,86320.45860797107,91560.91145717225,92786.70800058803,97445.23709047843,49763.19554529796
1560,1561,Saint Pierre and Miquelon,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,86320.45860797107,91560.91145717225,92786.70800058803,97445.23709047843,49763.19554529796
1561,1562,Samoa,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",4.38,4.38,4.38,79868.88117087664,78257.91501984854,0.615,83932.10295350554,0.543,86320.45860797107,91560.91145717225,5.125,10.023,49763.19554529796
1562,1563,Samoa,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2.5,2.5,2.5,79868.88117087664,78257.91501984854,2.0,2.0,2.0,86320.45860797107,91560.91145717225,0.753,0.754,0.75
1563,1564,Samoa,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",40.527,55.517,56.64,67.772,63.57,71.247,77.891,95.345,101.539,92.317,82.862,103.817,49763.19554529796
1564,1565,Samoa,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",23.409,23.409,23.384,23.384,23.384,23.384,24.422,47.422,47.422,47.422,47.422,47.422,47.422
1565,1566,Samoa,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",43.26,46.751,52.316,51.817,44.172,39.874,34.576,30.443,30.464,45.995,46.85,46.765,49763.19554529796
1566,1567,Samoa,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",8.06,8.06,8.06,8.06,8.06,9.06,9.06,9.06,9.06,13.07,14.23,14.23,14.23
1567,1568,Samoa,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,0.005,0.028,0.028,0.028,0.471,2.289,15.782,22.361,23.008,22.537,49763.19554529796
1568,1569,Samoa,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,0.014,0.028,0.028,0.028,0.328,3.168,13.948,13.973,14.131,14.131,14.131
1569,1570,Samoa,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,0.089,0.218,0.175,0.199,0.089,49763.19554529796
1570,1571,Samoa,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,0.55,0.55,0.55,0.55,0.55,0.55
1571,1572,"São Tomé and Príncipe, Dem. Rep. of",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",26.05,7.859,4.248,7.63,7.261,4.789,6.386,77.0,100.289,93.173,102.334,96.334,49763.19554529796
1572,1573,"São Tomé and Príncipe, Dem. Rep. of",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1.28,4.18,4.18,4.18,5.48,12.284,14.684,16.784,27.6,27.6,28.3,28.3,28.3
1573,1574,"São Tomé and Príncipe, Dem. Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",6.768,26.65,37.197,41.416,41.659,52.416,70.471,8.0,5.8,5.125,6.0,6.0,49763.19554529796
1574,1575,"São Tomé and Príncipe, Dem. Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92
1575,1576,"São Tomé and Príncipe, Dem. Rep. of",Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.16,0.362,0.352,0.211,49763.19554529796
1576,1577,"São Tomé and Príncipe, Dem. Rep. of",Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.154,0.348,0.339,0.203,0.013
1577,1578,Saudi Arabia,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",126191.0,153000.0,176124.0,190535.0,217082.0,240067.0,289329.0,337076.0,368941.0,389037.592,394339.777,405948.777,49763.19554529796
1578,1579,Saudi Arabia,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",25790.0,30091.0,32301.0,36949.0,44485.0,49138.0,53588.0,65505.0,74702.0,76937.0,79663.9,83032.37,88690.37
1579,1580,Saudi Arabia,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1.0,1.0,1.0,1.0,1.0,4.0,26.0,46.0,46.0,214.0,829.0,886.0,49763.19554529796
1580,1581,Saudi Arabia,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.35,0.35,0.35,0.35,0.35,2.35,13.55,24.25,24.25,84.374,409.374,439.374,2585.374
1581,1582,Saudi Arabia,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,5.0,5.0,5.0,49763.19554529796
1582,1583,Saudi Arabia,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,3.0,3.0,3.0,403.0
1583,1584,Senegal,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",13.1,12.7,12.7,12.8,12.8,37.1,39.3,40.965,57.827,66.1,66.2,66.5,49763.19554529796
1584,1585,Senegal,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",9.3,9.3,9.3,9.3,9.3,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
1585,1586,Senegal,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1233.061,1068.072,1515.088406,1780.100387,2134.088,2246.119,2498.131,2760.15,3047.167,3291.08,3733.969,3234.031,49763.19554529796
1586,1587,Senegal,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",404.4,410.5,411.5,456.9,534.5,531.5,539.0,578.0,703.5,978.7,968.7,968.7,1091.152
1587,1588,Senegal,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,0.009,0.105,4.408,4.47,221.155,287.858,380.333,49763.19554529796
1588,1589,Senegal,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,0.005,0.061,2.247,31.861,146.606,171.365,238.852,262.344
1589,1590,Senegal,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,91560.91145717225,178.58,399.86,49763.19554529796
1590,1591,Senegal,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,91560.91145717225,158.7,158.7,158.7
1591,1592,"Serbia, Rep. of",Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,6.0,24.777,37.204,105.464,192.446,247.27,49763.19554529796
1592,1593,"Serbia, Rep. of",Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,4.0,5.6,10.8,18.6,30.908,36.104,38.831
1593,1594,"Serbia, Rep. of",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",22140.0,25515.0,24442.0,26513.0,27178.0,25532.0,26879.0,22412.0,27746.0,25762.697,27020.877,24900.607,49763.19554529796
